Transaction_ID,Date,Product_ID,Store_ID,Quantity,Unit_Price,Total_Amount,Month_Year,Store_Name,Region,Store_Type,Product_Name,Brand,Category
TXN1376,2026-09-29,P003,ST013,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1436,2026-09-07,P005,ST015,1.0,5000000,5000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1417,2026-09-29,P010,ST005,1.0,7000000,7000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2298,2026-08-08,P010,ST013,3.0,6000000,18000000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2693,2026-09-25,P006,ST013,1.0,10000000,10000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1208,2026-07-30,P008,ST011,1.0,9000000,9000000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN2250,2026-08-29,P007,ST015,2.0,27000000,54000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1565,2026-07-10,P008,ST010,1.0,8500000,8500000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1313,2026-08-09,P009,ST007,1.0,39000000,39000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1601,2026-07-22,P008,ST010,2.0,8500000,17000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1233,2026-07-06,P001,ST005,5.0,29500000,147500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2275,2026-07-23,P010,ST015,1.0,5500000,5500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2701,2026-09-01,P005,ST006,2.0,6000000,12000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1499,2026-08-31,P004,ST014,3.0,21000000,63000000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2117,2026-07-24,P001,ST010,3.0,29000000,87000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1012,2026-09-13,P007,ST015,1.0,27000000,27000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1111,2026-09-07,P009,ST013,1.0,39500000,39500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1936,2026-09-08,P005,ST011,1.0,5000000,5000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN2657,2026-07-12,P001,ST009,1.0,28000000,28000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1922,2026-09-07,P009,ST001,1.0,39500000,39500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1730,2026-09-20,P010,ST002,4.0,6500000,26000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN2664,2026-09-04,P007,ST007,1.0,27000000,27000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,iPad Pro M4 11 inch,Apple,Tablet
TXN2025,2026-09-25,P004,ST013,1.0,21000000,21000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1895,2026-07-07,P001,ST004,1.0,29000000,29000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2154,2026-07-20,P001,ST011,2.0,28000000,56000000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2400,2026-07-31,P008,ST010,1.0,8500000,8500000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1472,2026-08-14,P002,ST009,5.0,31000000,155000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1490,2026-09-21,P007,ST013,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2706,2026-07-27,P006,ST003,2.0,9000000,18000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2768,2026-08-22,P003,ST001,1.0,26000000,26000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1831,2026-08-16,P001,ST007,3.0,28500000,85500000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1223,2026-09-06,P009,ST015,1.0,39500000,39500000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2163,2026-08-24,P006,ST006,1.0,9500000,9500000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2778,2026-09-11,P007,ST008,1.0,27500000,27500000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2095,2026-07-10,P009,ST008,1.0,39000000,39000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2037,2026-09-06,P007,ST008,4.0,28000000,112000000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2750,2026-07-01,P002,ST009,1.0,31000000,31000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1875,2026-09-09,P009,ST006,2.0,40000000,80000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2115,2026-07-09,P009,ST003,1.0,39000000,39000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2396,2026-07-07,P006,ST005,1.0,9500000,9500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1655,2026-07-08,P004,ST002,3.0,22000000,66000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2697,2026-08-08,P004,ST004,1.0,22000000,22000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1361,2026-07-22,P008,ST006,1.0,9000000,9000000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1135,2026-08-05,P008,ST004,2.0,8500000,17000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN2785,2026-07-06,P003,ST012,1.0,27000000,27000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1228,2026-08-28,P006,ST011,2.0,9500000,19000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2584,2026-09-01,P009,ST006,1.0,40000000,40000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1280,2026-07-01,P004,ST005,4.0,21500000,86000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1366,2026-08-16,P007,ST010,1.0,27500000,27500000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1806,2026-09-24,P006,ST009,1.0,10000000,10000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1029,2026-09-05,P008,ST002,1.0,10000000,10000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1412,2026-09-10,P006,ST013,1.0,9000000,9000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1022,2026-07-21,P009,ST013,3.0,40000000,120000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2681,2026-09-28,P008,ST008,0.0,8500000,0.0,2026-09,CH_HCM_GV_7,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2308,2026-09-01,P007,ST003,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2134,2026-07-22,P003,ST009,1.0,26000000,26000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2292,2026-08-26,P003,ST005,4.0,27000000,108000000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1695,2026-07-18,P002,ST001,1.0,30500000,30500000.0,2026-07,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2338,2026-07-13,P009,ST011,1.0,38500000,38500000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1700,2026-07-16,P001,ST008,1.0,28000000,28000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1420,2026-09-15,P008,ST005,4.0,9500000,38000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1682,2026-09-13,P002,ST009,1.0,29500000,29500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1277,2026-08-04,P004,ST013,1.0,21000000,21000000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1460,2026-08-17,P010,ST004,1.0,6500000,6500000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN1043,2026-08-03,P008,ST005,1.0,8500000,8500000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1087,2026-09-24,P007,ST011,2.0,27500000,55000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2460,2026-09-13,P009,ST004,2.0,39000000,78000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2516,2026-08-11,P008,ST002,1.0,8500000,8500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1606,2026-08-27,P005,ST006,3.0,6000000,18000000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1561,2026-09-26,P009,ST001,4.0,38500000,154000000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1282,2026-08-25,P003,ST003,1.0,26500000,26500000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2081,2026-09-15,P004,ST013,1.0,21000000,21000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2065,2026-09-28,P002,ST004,1.0,31000000,31000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2146,2026-08-02,P005,ST002,1.0,5500000,5500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN1540,2026-07-11,P010,ST005,2.0,7000000,14000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2052,2026-08-02,P008,ST014,1.0,8500000,8500000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN1465,2026-07-08,P009,ST015,1.0,39500000,39500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2050,2026-09-01,P005,ST005,1.0,6000000,6000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2609,2026-07-07,P007,ST010,1.0,27000000,27000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1859,2026-09-29,P009,ST013,2.0,39500000,79000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1533,2026-09-25,P009,ST006,1.0,39500000,39500000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2356,2026-09-17,P002,ST015,1.0,30000000,30000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1234,2026-07-13,P004,ST015,1.0,20500000,20500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2629,2026-08-06,P005,ST010,2.0,5000000,10000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2157,2026-08-13,P002,ST008,1.0,31000000,31000000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1255,2026-08-18,P010,ST009,1.0,5500000,5500000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN1202,2026-07-30,P002,ST007,5.0,31000000,155000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2497,2026-07-23,P005,ST001,2.0,6000000,12000000.0,2026-07,CH_HCM_Q1_0,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1235,2026-08-28,P006,ST011,4.0,9000000,36000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2314,2026-09-11,P008,ST012,1.0,8500000,8500000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1646,2026-09-06,P001,ST006,4.0,29000000,116000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2222,2026-08-06,P003,ST002,3.0,26500000,79500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2069,2026-08-09,P004,ST004,2.0,20500000,41000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2348,2026-09-16,P003,ST007,1.0,26500000,26500000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1903,2026-07-29,P006,ST013,1.0,10000000,10000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1637,2026-09-19,P003,ST015,1.0,25500000,25500000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2151,2026-07-16,P004,ST012,1.0,22000000,22000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2021,2026-09-07,P010,ST005,1.0,5500000,5500000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2054,2026-08-14,P001,ST007,1.0,29000000,29000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1942,2026-07-25,P002,ST003,1.0,31000000,31000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1779,2026-07-25,P008,ST004,3.0,8500000,25500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN2137,2026-08-17,P007,ST013,1.0,27000000,27000000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1038,2026-07-18,P007,ST003,1.0,27500000,27500000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2756,2026-07-30,P007,ST006,1.0,26500000,26500000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1887,2026-07-18,P003,ST007,1.0,26000000,26000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1112,2026-09-01,P004,ST005,1.0,22000000,22000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1685,2026-09-28,P006,ST006,1.0,10000000,10000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN1413,2026-09-03,P001,ST001,1.0,28500000,28500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1789,2026-09-27,P002,ST005,1.0,31000000,31000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1984,2026-07-30,P007,ST007,1.0,28000000,28000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,iPad Pro M4 11 inch,Apple,Tablet
TXN2554,2026-09-02,P009,ST013,2.0,39000000,78000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2204,2026-08-01,P007,ST007,2.0,26500000,53000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,iPad Pro M4 11 inch,Apple,Tablet
TXN1487,2026-07-31,P005,ST015,1.0,5500000,5500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2132,2026-09-10,P009,ST007,2.0,39000000,78000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1935,2026-07-21,P009,ST004,1.0,38500000,38500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1272,2026-07-12,P009,ST004,1.0,38500000,38500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2471,2026-07-09,P010,ST013,1.0,7000000,7000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1521,2026-07-31,P004,ST010,1.0,21000000,21000000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1522,2026-08-04,P007,ST002,1.0,26500000,26500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,iPad Pro M4 11 inch,Apple,Tablet
TXN2572,2026-08-01,P005,ST008,1.0,4500000,4500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1350,2026-07-18,P002,ST012,2.0,29500000,59000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2648,2026-07-08,P002,ST009,4.0,29500000,118000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2530,2026-07-09,P008,ST011,1.0,9500000,9500000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1373,2026-08-27,P003,ST015,2.0,27000000,54000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2265,2026-08-12,P008,ST015,1.0,9000000,9000000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1651,2026-08-24,P007,ST002,1.0,27500000,27500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,iPad Pro M4 11 inch,Apple,Tablet
TXN2245,2026-08-09,P005,ST009,1.0,6000000,6000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1369,2026-09-22,P005,ST004,4.0,6000000,24000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1766,2026-08-05,P009,ST008,3.0,40000000,120000000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2180,2026-07-06,P004,ST015,1.0,21000000,21000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2607,2026-07-03,P001,ST015,1.0,29000000,29000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2398,2026-07-06,P002,ST012,1.0,30500000,30500000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2589,2026-08-02,P009,ST007,1.0,39000000,39000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1168,2026-08-29,P005,ST012,1.0,5000000,5000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN1835,2026-09-09,P005,ST008,2.0,5500000,11000000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1962,2026-08-31,P006,ST001,1.0,9000000,9000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN1945,2026-08-12,P006,ST003,1.0,10000000,10000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1462,2026-08-23,P009,ST015,1.0,39500000,39500000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2489,2026-07-13,P009,ST010,1.0,39500000,39500000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1328,2026-09-05,P002,ST005,1.0,30500000,30500000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2358,2026-08-27,P001,ST015,1.0,29500000,29500000.0,2026-08,CH_BD_TDM_14,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1359,2026-09-08,P005,ST006,1.0,5000000,5000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN1367,2026-09-25,P008,ST006,1.0,10000000,10000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1991,2026-08-18,P006,ST010,2.0,10500000,21000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1137,2026-09-01,P004,ST006,2.0,21000000,42000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1519,2026-07-03,P009,ST014,1.0,38500000,38500000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2429,2026-07-18,P006,ST004,1.0,9000000,9000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1772,2026-07-23,P005,ST007,1.0,4500000,4500000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN1441,2026-09-09,P003,ST007,1.0,25500000,25500000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1562,2026-09-29,P004,ST008,2.0,22000000,44000000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1539,2026-08-25,P003,ST011,1.0,25500000,25500000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1498,2026-07-10,P004,ST013,2.0,21500000,43000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2238,2026-08-24,P010,ST014,1.0,6000000,6000000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN1435,2026-09-22,P005,ST012,1.0,5500000,5500000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN1365,2026-07-05,P003,ST002,1.0,26000000,26000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2110,2026-08-26,P004,ST001,1.0,21000000,21000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1276,2026-08-26,P007,ST008,1.0,26500000,26500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1147,2026-07-25,P004,ST012,1.0,21000000,21000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2040,2026-09-27,P001,ST001,1.0,28000000,28000000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2513,2026-08-22,P002,ST013,5.0,31000000,155000000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1407,2026-07-18,P005,ST012,1.0,4500000,4500000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2199,2026-09-22,P006,ST003,3.0,9000000,27000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2094,2026-07-11,P003,ST001,1.0,25500000,25500000.0,2026-07,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
